id,pref_name,city_name,district_name,built_year,structure,top_floor_num,room_type,price,area,latitude,longitude,nearest_station_id,dist_to_nearest_station
A00986,東京都,世田谷区,桜２丁目,1988,ＲＣ,2,1R,3033.2024,27,35.64440035,139.6389497,S00011,905.61
A00987,東京都,世田谷区,桜２丁目,2003,ＲＣ,5,1R,3249.0103,20,35.64456151,139.6394053,S00011,840.22
A00988,東京都,世田谷区,桜２丁目,2002,鉄骨造,2,1R,3131.2642,24,35.64414716,139.639931,S00011,894.44
A00989,東京都,世田谷区,船橋３丁目,1999,ＲＣ,3,1R,3208.1816,29,35.65155331,139.6249909,S00013,652.33
A00990,東京都,世田谷区,船橋３丁目,1990,鉄骨造,2,1R,3105.2905,24,35.65193871,139.6237953,S00013,625.67
A00991,東京都,世田谷区,船橋３丁目,1990,鉄骨造,3,1R,3092.9417,24,35.65323602,139.6233271,S00013,750.28
A00992,東京都,世田谷区,船橋３丁目,2007,ＲＣ,3,1R,3159.5945,25,35.6538308,139.6223933,S00013,850.53
A00993,東京都,世田谷区,船橋１丁目,2004,ＡＬＣ,2,1R,3095.693,21,35.6519256,139.6228803,S00013,702.01
A00994,東京都,世田谷区,船橋１丁目,1998,ＡＬＣ,2,1R,3043.2173,20,35.65209163,139.622637,S00013,737.82
A00995,東京都,世田谷区,船橋１丁目,1998,ＲＣ,3,1R,3100.789,29,35.65176278,139.6227342,S00013,661.8
A00996,東京都,世田谷区,船橋１丁目,1993,鉄骨造,2,1R,3017.7278,27,35.65123269,139.6206564,S00013,711.36
A00997,東京都,世田谷区,船橋１丁目,1999,鉄骨造,3,1R,3100.3406,20,35.6521635,139.6221135,S00013,654.53
A00998,東京都,世田谷区,船橋１丁目,2013,他,2,1R,3132.4119,25,35.65119489,139.6219065,S00013,797.78
A00999,東京都,世田谷区,船橋１丁目,2005,鉄骨造,3,1R,3126.498,23,35.65218112,139.6216302,S00013,827
A01000,東京都,世田谷区,船橋１丁目,2003,鉄骨造,3,1R,3019.1973,28,35.65151483,139.6202048,S00013,848.24
A01001,東京都,世田谷区,船橋５丁目,2002,ＲＣ,9,1R,3110.4417,29,35.65376818,139.6269439,S00013,968.57
A01002,東京都,世田谷区,船橋５丁目,1990,ＲＣ,3,1R,2955.9272,21,35.6578676,139.6251274,S00013,1363.1
A01003,東京都,世田谷区,船橋５丁目,1985,鉄骨造,3,1R,2936.2383,27,35.65682206,139.6252457,S00013,1208.91
A01004,東京都,世田谷区,船橋５丁目,2007,鉄骨造,3,1R,3163.2393,20,35.65339129,139.6279805,S00013,895.09
A01005,東京都,世田谷区,船橋５丁目,1990,ＲＣ,3,1R,2903.513,29,35.65677276,139.624367,S00013,1102.42
A01006,東京都,世田谷区,船橋５丁目,1997,鉄骨造,3,1R,3024.3794,26,35.65651001,139.6254114,S00013,1208.44
A01007,東京都,世田谷区,船橋５丁目,1996,ＲＣ,7,1R,3101.881,28,35.65334229,139.6274727,S00013,877.46
A01008,東京都,世田谷区,船橋５丁目,2011,ＳＲＣ,6,1R,3189.1003,30,35.65688691,139.6254641,S00013,1260.39
A01009,東京都,世田谷区,船橋５丁目,2008,鉄骨造,3,1R,3117.3213,22,35.6528597,139.6269281,S00013,997.85
A01010,東京都,世田谷区,船橋５丁目,2003,ＲＣ,9,1R,3324.523,30,35.65303939,139.6271973,S00013,725.98
A01011,東京都,世田谷区,船橋５丁目,2003,ＲＣ,5,1R,3120.9404,30,35.65616044,139.6271222,S00013,1337.23
A01012,東京都,世田谷区,船橋５丁目,1996,ＲＣ,8,1R,3029.7812,21,35.65603389,139.627131,S00013,1270.71
A01013,東京都,世田谷区,船橋５丁目,1997,ＲＣ,3,1R,3002.2087,27,35.65660856,139.6256042,S00013,1253.4
A01014,東京都,世田谷区,船橋５丁目,1996,ＲＣ,8,1R,3028.8364,30,35.65277495,139.6267065,S00013,947.83
A01015,東京都,世田谷区,船橋５丁目,1996,ＲＣ,8,1R,3029.7812,25,35.65619686,139.6273992,S00013,1326.48
A01016,東京都,世田谷区,船橋５丁目,1990,ＲＣ,3,1R,2955.9272,24,35.65737165,139.6249167,S00013,1319.52
A01017,東京都,世田谷区,船橋５丁目,1998,ＲＣ,5,1R,3081.1567,20,35.65602523,139.6276035,S00013,1287.67
A01018,東京都,世田谷区,船橋５丁目,1994,ＲＣ,5,1R,3077.8125,30,35.65380925,139.6271627,S00013,855.95
A01019,東京都,世田谷区,船橋５丁目,1991,ＲＣ,3,1R,2977.6726,21,35.65484305,139.6274406,S00013,1178.78
A01020,東京都,世田谷区,船橋４丁目,1992,ＲＣ,2,1R,2904.3186,21,35.65587996,139.6220443,S00013,1200.26
A01021,東京都,世田谷区,船橋４丁目,1992,鉄骨造,2,1R,2828.898,27,35.65504815,139.6190691,S00013,1315.53
A01022,東京都,世田谷区,船橋４丁目,1992,ＲＣ,0,1R,2877.9595,28,35.65535653,139.6222047,S00013,1167.41
A01023,東京都,世田谷区,船橋４丁目,2000,ＲＣ,3,1R,2859.6067,30,35.65446728,139.620138,S00013,1239.92
A01024,東京都,世田谷区,船橋４丁目,1976,ＲＣ,4,1R,2457.3071,22,35.65458645,139.6210487,S00013,1365.92
A01025,東京都,世田谷区,船橋４丁目,1990,ＲＣ,4,1R,2847.089,27,35.65480665,139.6186401,S00013,1333.31
A01026,東京都,世田谷区,船橋４丁目,1993,ＲＣ,4,1R,2825.1245,26,35.65616315,139.6201564,S00013,1458.85
A01027,東京都,世田谷区,船橋４丁目,1992,ＡＬＣ,2,1R,2840.1904,29,35.65540502,139.6214812,S00013,1249.23
A01028,東京都,世田谷区,船橋４丁目,2011,ＲＣ,7,1R,3106.5676,29,35.65528121,139.6176791,S00013,1467.7
A01029,東京都,世田谷区,船橋４丁目,1980,ＲＣ,4,1R,2660.9612,22,35.6544911,139.6188634,S00013,1223.49
A01030,東京都,世田谷区,船橋４丁目,1975,ＲＣ,2,1R,2376.5752,21,35.65508509,139.6193467,S00013,1346.5
A01031,東京都,世田谷区,船橋４丁目,1993,ＡＬＣ,2,1R,2795.2705,21,35.65493373,139.6181615,S00013,1379.24
A01032,東京都,世田谷区,経堂５丁目,1999,鉄骨造,4,1R,3326.9604,28,35.64579787,139.6305539,S00013,673.03
A01033,東京都,世田谷区,経堂５丁目,2003,鉄骨造,2,1R,3275.2234,29,35.6455483,139.6312144,S00013,768.18
A01034,東京都,世田谷区,経堂５丁目,2000,ＡＬＣ,3,1R,3228.9175,20,35.64711991,139.6302283,S00013,681.02
A01035,東京都,世田谷区,桜丘３丁目,1984,ＲＣ,4,1R,3061.791,27,35.64174281,139.6267573,S00013,882.9
A01036,東京都,世田谷区,桜丘３丁目,1977,ＲＣ,4,1R,2629.2517,22,35.64176752,139.6282744,S00013,1037.49
A01037,東京都,世田谷区,桜丘３丁目,1997,ＲＣ,4,1R,3093.3928,30,35.64057715,139.6299819,S00013,1237.4
A01038,東京都,世田谷区,桜丘３丁目,2008,鉄骨造,2,1R,3161.2222,24,35.63972523,139.6282087,S00013,1211.32
A01039,東京都,世田谷区,桜丘３丁目,1993,ＲＣ,3,1R,3016.7908,22,35.63969587,139.6253836,S00013,1143.89
A01040,東京都,世田谷区,桜丘３丁目,1981,ＲＣ,4,1R,2847.6458,29,35.64040281,139.6285467,S00013,1125.24
A01041,東京都,世田谷区,桜丘３丁目,1994,ＲＣ,3,1R,2971.004,28,35.642376,139.6270632,S00013,963.94
A01042,東京都,世田谷区,桜丘３丁目,1982,ＲＣ,3,1R,2761.6465,21,35.63973739,139.6285924,S00013,1231.48
A01043,東京都,世田谷区,桜丘３丁目,1991,ＲＣ,3,1R,3164.833,20,35.64214669,139.6264561,S00013,773.98
A01044,東京都,世田谷区,桜丘３丁目,2006,ＲＣ,3,1R,3162.2427,21,35.64113031,139.6296656,S00013,1124.12
A01045,東京都,世田谷区,桜丘３丁目,1998,鉄骨造,2,1R,3202.3245,24,35.64245033,139.6269451,S00013,777.2
A01046,東京都,世田谷区,桜丘３丁目,1992,鉄骨造,5,1R,2990.4873,24,35.64125379,139.6285259,S00013,1108.38
A01047,東京都,世田谷区,桜丘３丁目,1993,鉄骨造,3,1R,3043.6,29,35.64184811,139.626479,S00013,883.6
A01048,東京都,世田谷区,桜丘３丁目,2002,鉄骨造,3,1R,3063.7595,29,35.64075493,139.6304912,S00013,1214.4
A01049,東京都,世田谷区,桜丘３丁目,2002,ＲＣ,5,1R,3285.4631,20,35.64304543,139.6258473,S00013,726.57
A01050,東京都,世田谷区,桜丘３丁目,1994,ＲＣ,8,1R,3034.9685,21,35.64032613,139.6265023,S00013,986.12
A01051,東京都,世田谷区,桜丘３丁目,1984,ＲＣ,4,1R,3014.6802,30,35.64017223,139.6269012,S00013,1333.88
A01052,東京都,世田谷区,桜丘５丁目,2012,ＲＣ,4,1R,3452.822,29,35.64394233,139.6248664,S00013,614.18
A01053,東京都,世田谷区,桜丘５丁目,1991,鉄骨造,7,1R,3203.5576,29,35.64275858,139.6249623,S00013,713.47
A01054,東京都,世田谷区,桜丘２丁目,2001,ＲＣ,3,1R,3218.2495,23,35.64338242,139.6289411,S00013,776.02
A01055,東京都,世田谷区,桜丘２丁目,1987,ＲＣ,3,1R,3124.6255,30,35.6440929,139.629314,S00013,745.68
A01056,東京都,世田谷区,桜丘２丁目,1971,鉄骨造,3,1R,2759.0662,21,35.64398288,139.6294546,S00013,776.4
A01057,東京都,世田谷区,上用賀４丁目,1999,ＲＣ,3,1R,3008.3745,27,35.63762831,139.6278406,S00013,1564.02
A01058,東京都,世田谷区,桜丘４丁目,1984,ＲＣ,4,1R,3139.3428,22,35.64123728,139.6239134,S00013,784.18
A01059,東京都,世田谷区,桜丘４丁目,1989,ＲＣ,3,1R,3105.5784,30,35.64155464,139.6234619,S00013,798.81
A01060,東京都,世田谷区,桜丘４丁目,1985,ＲＣ,3,1R,2911.0513,28,35.63843961,139.6233667,S00013,1337.63
A01061,東京都,世田谷区,桜丘５丁目,2009,ＲＣ,5,1R,3416.8901,24,35.64358248,139.6224358,S00013,645.84
A01062,東京都,世田谷区,桜丘５丁目,1991,ＲＣ,3,1R,3105.4631,30,35.64388148,139.6231345,S00013,461.74
A01063,東京都,世田谷区,桜丘５丁目,1983,ＲＣ,4,1R,3026.4211,27,35.64571502,139.6209224,S00013,501.35
A01064,東京都,世田谷区,桜丘５丁目,1990,鉄骨造,3,1R,2884.9766,24,35.64244638,139.6201505,S00013,892.1
A01065,東京都,世田谷区,千歳台１丁目,1990,ＲＣ,3,1R,2812.3801,23,35.64876239,139.6157753,S00013,965.1
A01066,東京都,世田谷区,船橋１丁目,2007,ＡＬＣ,3,1R,3125.2917,30,35.65086596,139.6231958,S00013,511.08
A01067,東京都,世田谷区,船橋１丁目,1995,ＲＣ,4,1R,3051.9402,22,35.65011868,139.6207549,S00013,658.53
A01068,東京都,世田谷区,船橋１丁目,1994,鉄骨,2,1R,3003.321,28,35.64961595,139.6188959,S00013,622.59
A01069,東京都,世田谷区,船橋１丁目,1998,鉄骨造,3,1R,3100.3406,24,35.65098454,139.6219177,S00013,715.06
A01070,東京都,世田谷区,船橋５丁目,1990,鉄骨造,4,1R,2988.298,27,35.6531837,139.6282647,S00013,968.65
A01071,東京都,世田谷区,船橋５丁目,1996,ＲＣ,8,1R,3069.2424,27,35.6532837,139.6282109,S00013,926.3
A01072,東京都,世田谷区,経堂３丁目,2000,ＲＣ,3,1R,3080.6296,20,35.65272994,139.6293268,S00013,942.86
A01073,東京都,世田谷区,砧２丁目,1983,ＲＣ,7,1R,2792.3596,30,35.64265844,139.6177946,S00013,977.3
A01074,東京都,世田谷区,大蔵１丁目,1992,ＲＣ,5,1R,2882.2756,21,35.63589812,139.6214687,S00013,1636.57
A01075,東京都,世田谷区,大蔵１丁目,2000,ＡＬＣ,4,1R,2910.6235,24,35.63553857,139.6218915,S00013,1564.19
A01076,東京都,世田谷区,桜丘４丁目,1980,ＲＣ,6,1R,2729.763,26,35.64001839,139.6217475,S00013,1038.6
A01077,東京都,世田谷区,桜丘４丁目,1984,ＲＣ,4,1R,2852.0442,25,35.63739259,139.6211415,S00013,1430.52
A01078,東京都,世田谷区,桜丘４丁目,1998,ＲＣ,3,1R,2910.3171,25,35.63981129,139.6203923,S00013,1129.57
A01079,東京都,世田谷区,桜丘４丁目,1990,ＲＣ,3,1R,2910.52,20,35.63881398,139.6220205,S00013,1187.66
A01080,東京都,世田谷区,桜丘４丁目,2004,鉄骨造,2,1R,3075.3599,25,35.64091888,139.6218096,S00013,913.85
A01081,東京都,世田谷区,砧１丁目,2000,ＲＣ,8,1R,2925.1873,22,35.63839412,139.6198556,S00013,1521
A01082,東京都,世田谷区,駒沢４丁目,1994,ＲＣ,5,1R,3112.3457,20,35.62853333,139.6530186,S00009,1073.85
A01083,東京都,世田谷区,駒沢４丁目,1997,ＲＣ,7,1R,3176.9888,30,35.62830086,139.6530362,S00009,1230.23
A01084,東京都,世田谷区,駒沢４丁目,2004,鉄骨造,4,1R,3288.2236,28,35.62842846,139.6533285,S00009,1099.77
A01085,東京都,世田谷区,駒沢４丁目,1998,ＲＣ,6,1R,3156.1462,23,35.62685697,139.6529425,S00009,1419.85
A01086,東京都,世田谷区,駒沢４丁目,1980,ＲＣ,4,1R,2865.258,25,35.62907412,139.6526722,S00009,1028.33
A01087,東京都,世田谷区,駒沢４丁目,2006,鉄骨,2,1R,3205.4377,27,35.62778432,139.6529269,S00009,1182.64
A01088,東京都,世田谷区,深沢６丁目,1993,ＲＣ,3,1R,3027.329,28,35.62420945,139.6520673,S00009,1397.9
A01089,東京都,世田谷区,深沢６丁目,1990,ＲＣ,4,1R,3045.0718,24,35.62373943,139.6526011,S00009,1484.85
A01090,東京都,世田谷区,深沢６丁目,1993,ＲＣ,3,1R,2969.0679,27,35.62325006,139.6525597,S00009,1565.86
A01091,東京都,世田谷区,深沢６丁目,1989,ＳＲＣ,7,1R,3044.6233,26,35.6252165,139.6533672,S00009,1453.36
A01092,東京都,世田谷区,駒沢３丁目,1995,鉄骨造,3,1R,3125.6274,27,35.63140512,139.6528263,S00009,924.9
A01093,東京都,世田谷区,駒沢３丁目,1984,ＲＣ,4,1R,3312.3152,27,35.63138237,139.6522013,S00009,706.87
A01094,東京都,世田谷区,新町１丁目,1996,ＲＣ,3,1R,3089.9675,22,35.6279487,139.6500989,S00009,1021.95
A01095,東京都,世田谷区,新町１丁目,1997,鉄骨造,2,1R,3122.1335,27,35.62587364,139.6505663,S00009,1187.77
A01096,東京都,世田谷区,新町１丁目,2007,ＲＣ,4,1R,3483.9585,26,35.62644756,139.6477089,S00009,860.4
A01097,東京都,世田谷区,新町１丁目,2014,ＲＣ,8,1R,3434.9482,30,35.62792746,139.6503446,S00009,1021.18
A01098,東京都,世田谷区,新町１丁目,1987,ＲＣ,3,1R,3007.434,20,35.62759127,139.6513972,S00009,1213.07
A01099,東京都,世田谷区,新町１丁目,1988,ＲＣ,7,1R,3096.3242,22,35.62797664,139.6513504,S00009,1080.49
A01100,東京都,世田谷区,新町１丁目,1973,鉄骨造,3,1R,2669.5803,26,35.62749366,139.6488707,S00009,925.82
A01101,東京都,世田谷区,新町１丁目,1989,ＲＣ,3,1R,3116.7983,25,35.62582999,139.6481116,S00009,899.62
A01102,東京都,世田谷区,新町１丁目,2011,ＲＣ,9,1R,3415.5105,27,35.62584655,139.6515215,S00009,1265.93
A01103,東京都,世田谷区,新町１丁目,1983,ＲＣ,9,1R,3017.8975,30,35.62708261,139.6507998,S00009,1174.62
A01104,東京都,世田谷区,新町１丁目,1993,ＲＣ,3,1R,3072.7131,20,35.62588577,139.6497971,S00009,1140.58
A01105,東京都,世田谷区,新町１丁目,1989,ＲＣ,8,1R,3096.3845,22,35.62576941,139.6477965,S00009,960.53
A01106,東京都,世田谷区,新町１丁目,1991,ＲＣ,2,1R,3082.177,23,35.62785502,139.6507215,S00009,1139.3
A01107,東京都,世田谷区,新町３丁目,2013,ＡＬＣ,3,1R,3225.0342,24,35.63323646,139.6477717,S00009,574.62
A01108,東京都,世田谷区,新町３丁目,1986,ＲＣ,3,1R,3262.1619,28,35.63272919,139.6489874,S00009,429.97
A01109,東京都,世田谷区,新町３丁目,1991,鉄骨造,2,1R,3301.9822,24,35.63326072,139.6463697,S00009,371.83
A01110,東京都,世田谷区,新町３丁目,2015,ＲＣ,4,1R,3773.6624,23,35.63392452,139.6461907,S00009,402.93
A01111,東京都,世田谷区,新町３丁目,1977,ＲＣ,3,1R,2870.9478,21,35.63336845,139.6468002,S00009,473.15
A01112,東京都,世田谷区,新町３丁目,2013,鉄骨造,3,1R,3399.6365,28,35.63288529,139.6469454,S00009,441.32
A01113,東京都,世田谷区,新町３丁目,1988,ＲＣ,3,1R,3365.966,29,35.63318494,139.6472506,S00009,379.08
A01114,東京都,世田谷区,桜新町１丁目,1988,ＲＣ,5,1R,3324.3933,21,35.6285095,139.6449541,S00009,400.47
A01115,東京都,世田谷区,深沢７丁目,1988,鉄骨造,2,1R,3233.7869,27,35.62491832,139.6472252,S00009,833.89
A01116,東京都,世田谷区,深沢７丁目,2001,ＲＣ,3,1R,3154.7664,22,35.62419293,139.6455563,S00009,937.28
A01117,東京都,世田谷区,新町２丁目,1999,ＲＣ,7,1R,3428.5273,28,35.630497,139.6468089,S00009,425.85
A01118,東京都,世田谷区,新町２丁目,1989,ＲＣ,3,1R,3390.0752,25,35.62928315,139.6473661,S00009,494.2
A01119,東京都,世田谷区,新町２丁目,1997,鉄骨造,2,1R,3362.5227,29,35.63094508,139.6492603,S00009,458.36
A01120,東京都,世田谷区,新町２丁目,1982,ＳＲＣ,8,1R,3179.345,23,35.63083372,139.6493133,S00009,474.73
A01121,東京都,世田谷区,新町２丁目,1986,ＰＣ,3,1R,3159.1948,20,35.63010863,139.6484148,S00009,571.61
A01122,東京都,世田谷区,新町２丁目,1985,ＲＣ,5,1R,3324.3933,20,35.62893898,139.6455859,S00009,348.53
A01123,東京都,世田谷区,新町２丁目,1988,ＲＣ,5,1R,3355.151,22,35.63092127,139.6490013,S00009,468.93
A01124,東京都,世田谷区,新町２丁目,1993,ＲＣ,3,1R,3356.3208,30,35.62905209,139.6474295,S00009,557.64
A01125,東京都,世田谷区,新町２丁目,1995,鉄骨造,3,1R,3299.2622,23,35.62951035,139.6455085,S00009,276.89
A01126,東京都,世田谷区,新町２丁目,2005,鉄骨造,4,1R,3512.4314,21,35.63045588,139.645201,S00009,119.42
A01127,東京都,世田谷区,新町２丁目,1997,ＲＣ,7,1R,3406.0496,26,35.62975795,139.6483631,S00009,694.71
A01128,東京都,世田谷区,新町２丁目,1977,ＲＣ,5,1R,2941.0583,28,35.62999088,139.6463263,S00009,382.05
A01129,東京都,世田谷区,新町２丁目,1970,ＲＣ,3,1R,2946.7588,27,35.62813215,139.646142,S00009,427.03
A01130,東京都,世田谷区,新町２丁目,1984,ＲＣ,3,1R,3230.2056,20,35.63032385,139.6463759,S00009,308.24
A01131,東京都,世田谷区,新町２丁目,2002,ＲＣ,7,1R,3444.004,21,35.62889767,139.6461822,S00009,400.91
A01132,東京都,世田谷区,新町２丁目,1995,ＲＣ,9,1R,3370.976,30,35.63052711,139.6475072,S00009,467.65
A01133,東京都,世田谷区,新町２丁目,1988,ＳＲＣ,8,1R,3330.309,29,35.63057883,139.6477558,S00009,439.61
A01134,東京都,世田谷区,新町２丁目,2002,ＲＣ,10,1R,3458.757,27,35.62980384,139.6467479,S00009,458.74
A01135,東京都,世田谷区,新町２丁目,1995,ＲＣ,5,1R,3328.1404,30,35.63053713,139.6492115,S00009,724.06
A01136,東京都,世田谷区,新町２丁目,1983,ＲＣ,3,1R,3205.2043,20,35.63092753,139.6482769,S00009,411.76
A01137,東京都,世田谷区,新町２丁目,1981,ＲＣ,6,1R,3157.4736,21,35.62941814,139.6482082,S00009,572.33
A01138,東京都,世田谷区,新町２丁目,2007,鉄骨造,4,1R,3576.6648,24,35.62999292,139.6503619,S00009,755.19
A01139,東京都,世田谷区,新町２丁目,2005,鉄骨造,4,1R,3507.0972,28,35.63034925,139.6490872,S00009,713.18
A01140,東京都,世田谷区,弦巻３丁目,1983,ＲＣ,3,1R,3174.168,21,35.63439454,139.6465051,S00009,524.29
A01141,東京都,世田谷区,弦巻３丁目,1991,鉄骨造,3,1R,3291.2393,29,35.6358522,139.6482183,S00009,747.53
A01142,東京都,世田谷区,弦巻３丁目,1991,ＲＣ,3,1R,3194.188,20,35.63674285,139.6471526,S00009,896.37
A01143,東京都,世田谷区,弦巻３丁目,1990,ＲＣ,4,1R,3156.3208,22,35.63708128,139.6458314,S00009,877.29
A01144,東京都,世田谷区,弦巻３丁目,1995,ＲＣ,3,1R,3267.4963,26,35.63462959,139.6463004,S00009,600.2
A01145,東京都,世田谷区,深沢８丁目,1987,ＲＣ,3,1R,3210.9502,22,35.62578714,139.6464456,S00009,744.19
A01146,東京都,世田谷区,深沢８丁目,2003,ＲＣ,10,1R,3433.2866,25,35.62631952,139.645033,S00009,674.15
A01147,東京都,世田谷区,深沢８丁目,1994,ＲＣ,2,1R,3168.1763,26,35.62570998,139.6449239,S00009,847
A01148,東京都,世田谷区,深沢８丁目,1985,ＲＣ,6,1R,3163.0647,23,35.62533202,139.6436275,S00009,882.89
A01149,東京都,世田谷区,中町５丁目,1997,ＲＣ,4,1R,3104.9805,25,35.62245382,139.6428619,S00009,1239.65
A01150,東京都,世田谷区,弦巻４丁目,1981,ＲＣ,3,1R,3024.057,30,35.63723926,139.643661,S00009,767.27
A01151,東京都,世田谷区,弦巻４丁目,1987,ＲＣ,3,1R,3230.824,20,35.63464313,139.6404306,S00009,704.48
A01152,東京都,世田谷区,弦巻４丁目,1985,ＲＣ,3,1R,3216.5552,20,35.63654374,139.6441418,S00009,728.55
A01153,東京都,世田谷区,弦巻４丁目,2006,ＲＣ,3,1R,3440.0217,22,35.63660781,139.6423754,S00009,739.79
A01154,東京都,世田谷区,弦巻４丁目,2005,ＲＣ,5,1R,3550.4568,21,35.63462888,139.6427453,S00009,537.61
A01155,東京都,世田谷区,弦巻４丁目,1995,ＲＣ,3,1R,3262.0876,21,35.63777586,139.642655,S00009,749.32
A01156,東京都,世田谷区,弦巻４丁目,1994,鉄骨造,3,1R,3175.2527,21,35.6376849,139.6417345,S00009,834.35
A01157,東京都,世田谷区,弦巻４丁目,1996,鉄骨造,2,1R,3287.294,23,35.63606192,139.6408398,S00009,774.05
A01158,東京都,世田谷区,弦巻４丁目,2006,ＲＣ,7,1R,3594.856,28,35.6362966,139.6407762,S00009,774.48
A01159,東京都,世田谷区,弦巻４丁目,1995,鉄骨造,4,1R,3300.8118,22,35.63648609,139.642401,S00009,697.86
A01160,東京都,世田谷区,弦巻４丁目,2006,ＲＣ,3,1R,3454.2905,22,35.63612273,139.6406997,S00009,767.51
A01161,東京都,世田谷区,弦巻４丁目,1976,ＲＣ,4,1R,2935.1536,25,35.63794755,139.6420064,S00009,804.85
A01162,東京都,世田谷区,弦巻４丁目,1979,ＲＣ,4,1R,2772.8818,24,35.63791679,139.6416614,S00009,915.72
A01163,東京都,世田谷区,弦巻４丁目,1988,ＲＣ,3,1R,3136.8257,29,35.63745254,139.6411104,S00009,872.87
A01164,東京都,世田谷区,弦巻３丁目,1976,ＲＣ,4,1R,2947.5024,30,35.63683972,139.6446289,S00009,697.51
A01165,東京都,世田谷区,弦巻３丁目,1994,鉄骨造,4,1R,3300.8118,24,35.63688259,139.6443705,S00009,729.94
